Steve Lawrence,362.81952639036393
Anita Baker,362.1578885513917
Julie London,361.7972854221998
Terry Callier,360.40519643643603
Lisa Stansfield,360.3790981620421
Nelson Riddle,360.2050332883221
Maxine Sullivan,358.6145353405335
Sonny Rollins,357.40512439113934
Gene Simmons,357.03395383798215
Bukka White,356.8887232184373
The Skyliners,356.8595656087656
The Vandals,355.82342291958594
Violent Femmes,355.7966290376731
Derrick Morgan,355.75551461050196
Faith No More,355.2339575175035
Doris Day,355.08252945060246
"Oscar Brown, Jr.",353.98698874240085
Cher,353.50194794805105
Bobby Brown,353.29104342018593
Primal Scream,351.83317011721806
Jody Watley,350.7498016644576
The Mothers of Invention,350.2646747591613
Harold Melvin,349.33730691646673
"Hank Williams, Jr.",349.232882308734
Dillard & Clark,348.4852748732394
The Sweet Inspirations,348.4476069735058
Larry Norman,346.27442195679345
Ricky Skaggs,345.8430550372159
The Ames Brothers,344.2952683441032
U.K. Subs,342.1743288178021
Jack Johnson,340.903409171969
Timi Yuro,340.85308973337055
Jo Stafford,340.8177855613956
Rahsaan Roland Kirk,338.9824341838893
Wham!,338.5385078167107
Yusef Lateef,337.33843209189257
Candi Staton,337.240702197701
"Emerson, Lake & Palmer",336.3778822475994
Barbra Streisand,334.8582119719572
Little Eva,334.759159542208
June Carter Cash,333.724616171862
Boston,333.1165660967155
Billy Joe Royal,332.6446081355926
NOFX,332.14984492450697
The United States of America,332.1436474771508
The Flaming Lips,331.6915980120701
The Cleftones,331.40383680784606
Anita O'Day,330.9765630816016
Hank Jones,330.73123884010647
Art Blakey,330.46747932525767
Lee Wiley,329.7071822954215
Milt Hinton,329.35611091063595
Suzanne Vega,329.3172308842284
The Brothers Johnson,329.1502701453952
Ian Dury,328.82607875346906
"10,000 Maniacs",326.9428637563867
Macy Gray,325.93652251319105
George Harrison,325.90487385860325
Rickie Lee Jones,325.61835036641077
Helen Ward,324.934405077744
Cecilia Bartoli,324.2710130075852
Robert Plant,323.08588475606416
Tommy Makem,322.587219023975
Ronnie Lane,322.51771139605734
The Marshall Tucker Band,322.27390164986963
Harry Chapin,321.94962414699694
Johnny Adams,321.45362322387984
Barbara Lynn,321.38411559596216
Superchunk,321.36076824148677
Heart,320.3605323543835
Melba Montgomery,320.0093748586515
Natalie Cole,319.83773754935356
Milton Nascimento,319.3903646547375
Charlie Daniels,319.2991089911782
Betty Davis,319.0124993880391
Phosphorescent,318.2712647725277
Dan Hicks & His Hot Licks,317.9056974698568
The Pastels,316.29050740284947
Young Marble Giants,315.7786727265868
Mary J. Blige,315.6139455023637
New Edition,313.73133402153655
Neil Diamond,313.6366318305397
Tito Puente,310.59109511931945
Johnnie Ray,310.42615252356273
Felt,310.38077396858586
Lord Kitchener,310.07650952313827
Little Feat,310.03511831269105
Guided by Voices,307.7713732399382
Miriam Makeba,306.9586084152783
Anne Murray,306.90502065145256
Dr. John,305.97765280875797
Tadd Dameron,305.8155669817233
Guns N' Roses,305.77762229871365
Clarence Carter,305.36676570274625
Hank Crawford,305.3290978030126
The Buckinghams,304.82813714457086
Tyrone Davis,304.7450906898602
Pentangle,304.4234779959596
Moe Bandy,304.0456127292612
Max Roach,303.5002894575446
Discharge,303.289968306811
Pearl Jam,302.48279741325206
Carly Simon,302.2930928361987
Freddie Mercury,301.7812581599361
Talk Talk,301.67744304877573
Billy Bragg,299.62735342380677
Little Milton,299.28875537567575
Oleta Adams,298.38383117614165
Rick James,298.2491661590585
Agent Orange,297.8452026179662
Smashing Pumpkins,295.44954344804904
They Might Be Giants,295.178853709002
Jimmy Webb,294.77074803295324
Rites of Spring,293.6405987602956
Lou Donaldson,289.8503764679721
Porter Wagoner,289.8235825860593
Robin Trower,289.72728107622873
Clannad,289.1591938271684
Janet Jackson,289.08706494118576
James Booker,288.58281125831274
Yma Sumac,288.5824018369671
The English Beat,288.0551428289047
Tanya Tucker,287.57010203455496
The Radiators,286.6776511716754
Caetano Veloso,286.16848130438484
Buckwheat Zydeco,284.4400043733166
Joe Tex,283.25548561836786
The Miracles,282.58013673070957
Don Henley,282.148769811132
Ken Boothe,281.7735693534058
Napalm Death,281.66708943327325
Living Colour,280.4531119874396
Journey,280.15501886990745
Jim Ford,279.5063777532155
MFSB,279.23577412511503
Ginger Baker,279.0908445867834
Reba McEntire,278.9142475421609
Tears for Fears,278.2958468348193
John Lewis,277.98822197288075
Chuck Jackson,277.40270036442087
Damian Marley,276.80446479727385
J.J. Cale,276.6656406150347
Tom T. Hall,276.596132987117
Carmen McRae,275.85775070217323
Cluster,275.78414988092254
Tal Farlow,275.39950378973634
ESG,274.9212438198744
Ministry,274.84697351054547
The Cowsills,274.6800127717123
Janis Ian,273.30527203440164
Alien Sex Fiend,270.98793919782315
Deftones,270.77633906243904
Keith Whitley,270.689846080291
Social Distortion,269.8805277830685
Lynn Anderson,268.53249481672407
The Monochrome Set,268.4796026604173
Aswad,268.2618911886236
Weather Report,268.2083034247979
Buffy Sainte-Marie,268.1437555322049
Saint Vitus,267.9409741022419
The Human League,267.9135707237567
Eddie Palmieri,267.685508619768
Corrosion of Conformity,267.42913942597926
Mudhoney,267.40234554406646
Pete Townshend,266.4288174279295
A Certain Ratio,266.2921832093932
Wynn Stewart,265.2575537281007
Pet Shop Boys,264.9503476904049
The Birthday Party,264.8404212428349
Joo Gilberto,264.263429177407
Hazel Dickens,264.26067825748834
Eddie Kendricks,264.07037016417985
The Foundations,263.62299726956377
Ride,262.9806397111745
David Ruffin,262.37135192399643
Peter Frampton,262.16787488651454
Linda Jones,261.00748520450657
King Diamond,259.92756327918363
Duran Duran,259.28451011327553
Loggins & Messina,258.71358583334995
Def Leppard,257.9901510217033
Mikey Dread,257.4192267417778
Larry Graham,257.0440262840515
Shirley Bassey,256.46772982614243
Gary Stewart,255.96676916770065
Robert Fripp,255.77921199431077
Cameo,255.72295942151305
Ladysmith Black Mambazo,255.5862390920302
Bobbie Gentry,255.15745087047821
Atlantic Starr,254.69653914906922
ABC,254.48554851025747
Teenage Fanclub,253.676230213035
The Youngbloods,252.78308374263656
Deniece Williams,252.43209846879756
Pantera,251.685230191729
Antnio Carlos Jobim,251.56373411881938
Christian Death,250.2781937326682
Alabama,250.14361482653172
Johnny Maestro,249.42776100827464
Celtic Frost,247.87978364283236
Johnny Mercer,247.54354932246017
Skeeter Davis,247.54118559470135
Eddie Hazel,247.3618376301602
Styx,246.98672328338046
Wynton Kelly,246.67827953365324
Negative Approach,246.0440450731661
Danzig,245.80290013595058
Faith Hill,245.3111444889361
Wreckless Eric,245.23136635945275
Dave Mason,245.207237286512
Malvina Reynolds,244.88295978363928
John Mayer,244.63579560127783
Screaming Trees,244.61571657202975
Jeannie C. Riley,244.47830063502803
Patti Austin,243.98238582285754
George Shearing,243.767647575395
Ric Ocasek,241.7261543514346
The Free Design,240.9730886270099
The Oak Ridge Boys,240.53218996302607
William Orbit,239.59904349721808
Marshall Crenshaw,239.54545573339237
David Allan Coe,238.17001938856282
Bryan Ferry,237.73590154906668
"Evelyn ""Champagne"" King",237.03375877949563
Eurythmics,236.2037579367699
Speedy West,234.65118244280524
John Sebastian,234.5816748148875
David Essex,234.28427730487422
Tommy James & the Shondells,233.69197487192653
Jon Hassell,233.15068150477907
Joan Armatrading,232.9631243313892
Barbara Mandrell,231.9552887320095
Jack Nitzsche,231.65780511104967
Lennie Tristano,230.68915190671117
Bohannon,230.64234496737322
The Rezillos,230.58875720354754
Ryuichi Sakamoto,230.48158167589617
Peggy Lee,229.7760844701513
The Wedding Present,228.75912997029087
Nine Inch Nails,227.60424212812018
Lalo Schifrin,227.4264073714662
John Mellencamp,227.19347164309937
Mtley Cre,226.92889324046192
Jack Bruce,226.1965100615405
Vern Gosdin,222.39381443256246
Alice in Chains,222.15886694270307
Isaac Hayes,222.15542041526558
Jermaine Jackson,222.06953692968975
Yello,221.36748027106523
Fishbone,221.04595368811118
John Martyn,220.9118981676004
Cal Tjader,220.73893832274496
Keith Sweat,220.5106855464267
Rodney Crowell,220.39739868236578
Bolt Thrower,219.83258573884982
Shuggie Otis,219.40043710080687
Black Oak Arkansas,219.39777229183483
Billy Joel,219.02532275402714
Daryl Hall & John Oates,218.86189465357805
Testament,218.7017408586733
Kenny Burrell,218.4730692581123
Beth Orton,218.453881068793
Van Dyke Parks,218.4303555121074
The Mar-Keys,218.15966577306037
Doug Sahm,218.1060780092347
Shalamar,217.9426499087856
Astrud Gilberto,217.78455142628064
Kris Kristofferson,217.62378813480362
Dave Bartholomew,216.45120189941719
The Stylistics,214.14261908877964
Illinois Jacquet,212.9191960094862
Jawbreaker,210.56047196246047
Sun,210.39084641465524
Liquid Liquid,210.1262680120178
Carla Thomas,209.8548826654519
Abbey Lincoln,209.57331890858407
Angela Bofill,209.3939709440429
Paul Weller,209.20641377065306
Johnny Shines,208.06422156954932
Delbert McClinton,208.04602408864505
Skinny Puppy,207.86182733174613
Melanie,207.3197522461332
Slint,207.0190002999461
Don Gibson,206.9860291098007
Mother Maybelle Carter,206.95780684352687
New Riders of the Purple Sage,206.9418869794348
George Michael,206.35311718487122
The Prodigy,206.316857530375
Sade,206.1923538933942
The Delfonics,205.97180539073534
Sammy Hagar,205.89142374499684
Koko Taylor,205.67432176977547
The Heptones,205.54035236021127
Mongo Santamaria,204.63977839942956
Throwing Muses,204.517378615205
Ernestine Anderson,204.5044864543077
The Tams,204.42267642420816
Audioslave,204.39445859608864
The Osmonds,203.8304601022071
Engelbert Humperdinck,203.80366622029428
Graham Parker,203.40721628053177
Pedro Infante,203.3986198795232
Radiohead,203.30493907646252
Dio,202.57721543780605
U-Roy,201.30895462062784
The Sea and Cake,200.76155589738792
Guy Clark,200.4165898686948
Gene Clark,199.98505072722418
Vassar Clements,199.9741767094034
Joe Cocker,199.52680381478729
Henry Mancini,199.32939158659198
Rage Against the Machine,198.8241436399076
David Johansen,197.39366773510775
Happy Mondays,197.21222189812747
The Go-Betweens,197.10229545055748
Foreigner,196.6942758854553
Bob Mould,196.42358614640827
The Roches,196.39679226449542
Let's Active,196.04908129620082
Michael Martin Murphey,194.9683776524125
Howard Jones,194.18929976454038
John Foxx,193.51059046039123
Irene Cara,193.21577164840343
The Andrews Sisters,192.558706352596
Crowded House,192.32951823287996
Tex Williams,191.53410165667307
John Fogerty,191.355990116743
Dave Edmunds,191.32919623483014
Mighty Sparrow,190.58938556552542
Manu Dibango,189.68376575847242
John Prine,189.20147588404134
Fad Gadget,188.7378132427137
Camper Van Beethoven,188.52682260390193
Connie Smith,188.38940666690021
Sunny Day Real Estate,188.3620953796788
Bob Marley & the Wailers,188.01154140020188
Bobby Bare,187.92028573664254
Sheena Easton,187.71750430667947
Steve Goodman,186.17855375045426
Tool,185.98772825183715
The Pioneers,185.8810701294944
Chicago,185.58633742845316
The Limeliters,185.43874308114954
Cactus,184.90832373182286
Moby Grape,184.75022524931788
Joey Ramone,184.45007681938594
Mel Torm,183.17666612863667
Woody Herman,183.013151917241
En Vogue,182.6164856533832
Charles Trnet,181.8259683533202
Edwin Starr,181.6092535702587
Robert Palmer,181.45936429660242
Ace of Base,181.4560959713752
Sylvester,181.24234843232765
Dave Brubeck,180.91129010496726
Plastic Bertrand,180.13554651414535
Andrea Bocelli,180.02501655032017
Sinad O'Connor,179.84417422959507
Andra Crouch,179.51920111920347
Esther Phillips,178.91478824382398
The Art of Noise,178.9008865228084
Los Panchos,178.6708923866898
Billy Joe Shaver,178.6027072943297
Ringo Starr,178.56228847467744
Slipknot,177.8141636338742
Graham Nash,177.14483399136182
Agnostic Front,176.77041525210097
Jonah Jones,176.29746060224593
Nusrat Fateh Ali Khan,176.19888147560314
Sepultura,176.17819893009985
Ry Cooder,174.44894028056612
Townes Van Zandt,174.39810343665908
Steve Winwood,174.34176475291477
Gordon Lightfoot,173.17050105308599
Alfred Newman,172.71186694848925
"Eddie ""Cleanhead"" Vinson",172.57696219552727
Don McLean,171.91380986124744
Levon Helm,171.49827669481542
Leo Kottke,171.1312854459378
The Chambers Brothers,170.87651557098286
The Blue Nile,170.0815178190187
Prefab Sprout,170.05136352061493
Blind Faith,169.78333859053996
Billy Squier,169.43235331670098
Swell Maps,169.16166357765397
Barclay James Harvest,169.02760805714323
Bonnie Raitt,168.38455489123507
Conflict,167.89745878448556
Bruce Cockburn,167.81371672225612
Mr. Bungle,167.65631384727
Peabo Bryson,167.46264533747055
Bastille,167.31629185293232
Syreeta,167.30179593504698
Freddie Jackson,167.1417282510888
Hurt,166.80445717666973
Saint Etienne,166.78669293355713
Morris Day,166.71027522056474
TLC,166.25081529530038
Full Force,165.82057527760378
Wings,165.79042097919998
The Pogues,165.4990486946497
The Statler Brothers,164.7557914979075
Lord Invader,164.3525607336573
The Charioteers,164.21677574757223
Sandy Denny,163.20436760502773
Tom Lehrer,162.95102611443374
Jimmy Raney,162.16707331476314
Meat Loaf,161.85375594065778
The dB's,161.8001681768321
Betty Harris,161.69290653823418
Sonny & Cher,160.398547446662
Alan Jackson,160.04695865656785
Tom Rush,159.91350665231226
Edgar Winter,159.66969690612464
Kitty Kallen,159.25550601310707
Roy Clark,158.7422429524835
Clint Black,158.43503691478773
Chris Kenner,158.2948700578674
Delta 5,157.67319504498138
Ivie Anderson,157.66459864397282
Helmet,157.62571861756527
The Velvelettes,157.40517011490644
Yo La Tengo,157.35502887851825
Tom Jones,157.29799458725506
Harold Budd,156.75936602907964
Burning Spear,156.51555628289205
Frankie Laine,156.31665178857494
The Cult,156.19463919651025
The Doobie Brothers,156.1108971342808
Solomon Burke,155.99551239778071
Earl King,155.64169009307653
Bernard Herrmann,155.61725993892253
Debbie Harry,154.7092764041107
Earl Thomas Conley,154.51905442174876
Brownie McGhee,154.4291410316039
Philip Glass,154.14385396402247
Judee Sill,154.11439527313755
Willie Nelson,154.06085106021908
Dire Straits,153.41500342348508
Ray Brown,153.37867779716592
The Cranberries,153.35531030356697
The Outsiders,153.17102145540434
Leif Garrett,153.0102581639273
Jeffrey Osborne,152.9807994730424
Guy,152.93332304562628
Weezer,152.795389703316
Youth of Today,152.465610360606
Big Jay McNeely,151.86721673037238
Rollins Band,151.50224362457126
Ween,151.4486558607456
Zoot Sims,151.35538205410978
Pulp,151.01720283022155
Manowar,150.9100273025702
Cyndi Lauper,150.82628524034072
Eddie Rabbitt,150.5555955012937
Tsunami Bomb,150.48962366249395
David Gilmour,150.44833386269576
Peter Sarstedt,149.76211095721675
D.R.I.,149.45215399960233
Artie Shaw,148.98195026966593
Split Enz,148.80298949728464
Spinal Tap,148.42848464707717
Michael Nesmith,148.29106871007548
Pete Steele,147.82156058765796
Johnny Winter,147.56488297851018
The Business,147.29488884698205
Jim Croce,146.91632797276478
The Cookies,146.74193974354833
The Chordettes,146.7165742459965
America,146.5653426989258
Godflesh,146.35160114019538
Arlo Guthrie,146.10700967554234
Keith Jarrett,145.08334032301718
Oingo Boingo,144.75639801117242
Junior Kimbrough,144.45070518136382
Sarah McLachlan,144.33105631705791
Baaba Maal,143.84326460278956
Teddy Riley,143.73608907513818
Gil Scott-Heron,143.35752820092097
Michael Hurley,143.11363234378675
Julian Cope,142.95020424333765
Rosanne Cash,142.41157568516223
Menudo,141.95332877272534
Mike Oldfield,141.5513344330862
Everything But the Girl,141.28409122147667
Barry Manilow,141.0100410659387
Todd Edwards,140.84317241836922
Asleep at the Wheel,140.38827994210615
Jeff Buckley,140.28050089819962
Billy Paul,140.08258711229755
Babyface,139.8791961857622
Eddie Fisher,139.3282849632618
Stanley Clarke,139.1501734233317
Sergio Mendes,138.82548649911337
John Entwistle,138.39444288993494
Olivia Newton-John,138.2872673622836
Beck,138.0428540998408
Helen Forrest,137.87316258021258
Leatherface,137.8565099392784
Ismael Miranda,137.5851245927125
Pennywise,137.4546017105858
Ten Years After,137.42436130123545
Primus,137.016433827397
Kylie Minogue,136.9963547981489
The Church,136.83284058675324
Harry Belafonte,136.09376269429066
Boney M.,136.04695575495268
Ricky Van Shelton,135.8895528799666
Kate & Anna McGarrigle,135.88619246347565
Compay Segundo,135.8775960624671
All,135.56527537709388
Dokken,135.21084357581742
Aphex Twin,135.1030645319109
Mavis Staples,135.03912015557302
Cornell Campbell,134.99640640956815
Tony Joe White,134.88923088191677
Bjrk,133.32977000208143
Buffalo Tom,133.0301449577752
The Gap Band,132.78555349312217
Kreator,132.59869192725114
The Housemartins,132.4915163995998
Indigo Girls,132.46472251768697
The House of Love,132.06006336907572
The Walker Brothers,131.92264743207403
Chuck Willis,131.61428979329338
Al Cohn,131.56213041382873
Chico Hamilton,131.13067738330466
"Peter, Paul and Mary",130.92577196146172
"Medeski, Martin & Wood",130.46150580387894
Soul Asylum,130.3342512469795
Death,129.87600433454259
Laurie Anderson,129.60195417900462
King Pleasure,129.43165914312124
Nino Rota,129.32305523110887
R. Kelly,129.11906078831836
Paula Abdul,129.0398921554073
Soft Cell,128.93271662775595
Jim Morrison,128.92927010031846
Carmen Miranda,128.5696884254709
Christy Moore,128.39064154214304
Kathy Mattea,128.17362567786824
Psychic TV,127.79912082766083
Jon Hendricks,127.59724310901265
Joe Jackson,127.58140935586717
Patty Loveless,127.52782159204149
The Vibrators,127.06682375968593
Donny Hathaway,126.91147619709965
Tom Tom Club,126.88262700278702
Gloria Gaynor,126.87926658629607
David Sylvian,126.60857684724904
Todd Rhodes,126.46507569327851
Utopia,126.20391769863782
Travis Tritt,125.83216376834903
Tracy Chapman,125.3471229739993
Billy Taylor,125.17071660170633
The Associates,124.80574349590525
Lulu,124.61473979507785
John Denver,124.5075642674265
Fito Olivares,124.07009199175656
Spice Girls,123.93887350211101
"Harry Connick, Jr.",123.88588925454049
Hot Chocolate,123.07657095731805
Elis Regina,123.05244188437729
Twisted Sister,122.88901378392818
Debbie Reynolds,122.87948203952183
Gregory Isaacs,122.72825049245114
Jane Siberry,122.64847834328494
Celia Cruz,122.47757381082926
Paolo Conte,122.26725266009561
Annie Lennox,121.9189321952287
Take That,121.9155777590549
The Offspring,121.67839675458546
Cilla Black,121.59456858140943
Nana Mouskouri,121.53010679976296
Freddy Fender,121.50331291785012
Johnny Rivers,121.16311555088538
Billy Preston,121.01827212350038
Steven Curtis Chapman,120.4644193087518
Dennis Brown,120.27350171887097
Jane Birkin,119.68119928592333
Carlene Carter,119.62494671312557
Midnight Oil,119.24708144642719
Bananarama,119.11647245335394
Rob Zombie,118.65151068825229
Hellhammer,118.33394803804434
Cline Dion,118.06600921891595
Ibrahim Ferrer,117.89053819002076
Jars of Clay,117.51791488815714
Ethel Merman,117.40549739567102
The Manhattans,117.28003827616884
"Harry ""Sweets"" Edison",116.75694238992561
Bobby Womack,116.33950148930086
Sister Sledge,116.1197347051074
Grupo Mana,115.97338122056915
Willie Mitchell,115.47384450833408
The Pop Group,115.41759193553631
The Louvin Brothers,115.38676814905442
McCoy Tyner,115.2862873349442
Steel Pulse,115.14965311640793
Big Black,115.0190441233347
John Hartford,114.78762160285504
Jerry Garcia,114.53055680154745
Dave Stewart,114.06964508013846
Tom Verlaine,114.04285119822562
Patty Smyth,113.56117082036684
Bread,113.56047521284796
Kim Weston,113.37016711953946
Murphy's Law,113.26368719940697
Leo Sayer,113.12635737335182
Steve Wariner,112.18306966656519
Hanoi Rocks,111.72818317061925
INXS,111.18619419595288
Aimee Mann,111.16276073053099
Les McCann,111.1057264392678
Juice Newton,111.0226799845572
Swans,110.86527710957112
Frankie Avalon,110.82416268239997
Frankie Valli,110.82416268239997
Stevie Ray Vaughan,110.75474116542881
Boyz II Men,110.46336888087855
John Anderson,110.43046366255612
The Monkees,110.37954070770252
Country Joe & the Fish,109.97213063917265
The Records,109.7819086568107
The Melodians,109.48708984482292
Focus,109.08243069621169
The Bobbettes,108.7472791755182
Minutemen,108.52045478356095
Klymaxx,108.51770386364231
Herb Alpert,108.20824119599715
David Houston,107.86845325037804
Gino Vannelli,107.54426185845189
Lowell Fulson,107.02289543778296
Sonny Bono,107.00554718932992
Clan of Xymox,106.73830397772039
Elizeth Cardoso,106.50963237715938
The Judds,106.38998351285349
The Nerves,106.30349053070537
Patty Duke,106.0890533644561
Samantha Fox,105.84860403475943
The Congos,105.38699670583159
George Duke,105.30927986906515
The Knack,104.92874979339467
Keely Smith,104.67664472741177
Jule Styne,104.6494636533391
Tony! Toni! Ton!,104.52745106127442
Alanis Morissette,104.5234871285283
Andy Kim,104.41682900618555
MDC,104.12279191266319
KMFDM,104.04241026692468
Linton Kwesi Johnson,103.76836011138668
James Ingram,103.74156622947386
Flatt & Scruggs,103.63036079725345
Al B. Sure!,103.45019394492358
Shel Silverstein,103.44674741748608
Rare Earth,103.3931596536604
Shawn Colvin,103.12255602555993
Tom Robinson Band,102.95904181416425
Paul Anka,102.11472042618027
The Boo Radleys,101.91193899621722
Delaney & Bonnie,101.66734753156416
The Sylvers,101.20643581015518
John Gorka,101.15620846282044
John Hiatt,101.0188786367653
Red Mitchell,101.00791850799794
Sodom,100.64437378655788
Benny Golson,100.38890830408403
Jerry Jeff Walker,100.3194006761663
Werly Fairburn,100.14501244694983
The Gentrys,100.10229870094496
The International Submarine Band,100.10229870094496
The Uniques,100.10229870094496
Thompson Twins,99.72451954519312
Stuart Duncan,99.47726925188513
Judy Henske,99.18580487607115
Quiet Riot,98.94199512988352
Loreena McKennitt,98.91856166446163
Rancid,98.72428963840701
Foo Fighters,98.61986503067429
Jawbox,98.13878816907068
M People,98.10252851457443
Culture Club,97.92168619384933
Mick Ronson,97.86465190258613
David Crosby,97.81106413876046
The Selecter,97.54046051065998
Prince,97.12276207972914
Jerry Reed,96.96407794180438
The La's,96.78809039375417
Dion & the Belmonts,96.63980043893166
Underworld,96.62732710227714
Shirley Caesar,96.34506773789043
Os Mutantes,96.27556010997273
The Maytals,96.21922142622842
Pam Tillis,96.19587407175308
Biohazard,96.14228630792739
Bell Biv DeVoe,96.11549242601455
Vicente Fernndez,95.70738674996583
Augustus Pablo,95.43678312186537
Tim McGraw,95.03152045699898
Ani DiFranco,94.82113333444238
Pavement,94.36563734192413
Manu Chao,94.19937221060981
Leon Ware,93.90119298213108
Jaco Pastorius,93.87439910021824
King's X,93.84830082582427
George Jones,93.7941471163335
Rose Tattoo,93.79135264550763
Korn,93.76670616725828
Greg Brown,93.25608450382317
Galaxie 500,93.12211509425897
Live,93.0350185958557
Grace Jones,92.82127105680816
Thomas Dolby,92.79783759138627
The Country Gentlemen,92.72992928230228
The Five Stairsteps,92.71400941821024
"Crosby, Stills, Nash & Young",92.68721553629742
Sweet Honey in the Rock,92.52378743584829
Bonnie Tyler,92.49699355393545
Cowboy Junkies,92.33959067894938
The Chills,92.12248870372802
Strawberry Alarm Clock,91.85110335716213
Planxty,91.63408749288733
Dead Can Dance,91.5838601455526
Jimmy Castor,91.41965032663806
Exhorder,91.28637652459274
Howard Hewett,90.71759366801355
Los Tigres del Norte,90.69079978610071
Gerald Levert,90.61377855685313
Barry Harris,90.59945801159482
Aaliyah,90.58302074219418
Peter Green,90.47636261985144
Bob Weir,90.34239321028724
The Electric Prunes,90.09849735315305
Steve Cropper,90.09849735315305
The Whispers,89.99132182550169
Dan Penn,89.93773406167601
Blur,89.91438670720068
Accept,89.82789372505258
David Byrne,89.82789372505258
Culture,89.55720398600556
Ronnie James Dio,89.55720398600556
Nitzer Ebb,89.42659499293231
M/A/R/R/S,89.39980111101947
AFI,89.20552908496484
Tower of Power,89.15520964636642
Rick Astley,89.07552360814675
Daniel Lanois,89.0721631916558
Blitz,89.04872972623392
Mickey & Sylvia,88.92723365332427
Jay & the Americans,88.88451990731939
Gene Ammons,88.74110486429541
Beny Mor,88.6071354547312
"Blood, Sweat & Tears",88.56299332436531
Savoy Brown,88.34589134914397
Tom Z,88.26550970340544
Helen O'Connell,87.93178656707296
Rick Wakeman,87.80726279096855
Tori Amos,87.24528687831781
Joe Cuba,87.06745212166383
Gabor Szabo,86.6736669908734
George Benson,86.6496240288792
Dicks,86.54039318882808
Buju Banton,86.39970892659913
Diana Ross & the Supremes,86.2690078422622
Jorma Kaukonen,86.16183231461083
Slam Stewart,85.88169694210401
Joe Mooney,85.88026855774301
Big Walter Horton,85.61194254645476
The Uniques,85.37930789930122
Concrete Blonde,85.03168304195319
Larry Levan,84.97473486163656
Sonny Clark,84.61270334808367
Toni Braxton,84.46626060186493
Eddie Van Halen,84.27259209206548
Mel Brooks,84.12766255373391
Lorrie Morgan,84.0850349186756
Chrissie Hynde,83.84113906154141
The Sugarcubes,83.73732395038101
Red Garland,83.66941564129702
Liz Phair,83.62343357006489
20/20,83.4364799129302
Pixinguinha,83.4364799129302
John McLaughlin,83.03448557329105
Gentle Giant,82.97823300049329
Horace Andy,82.76388194519058
The Dream Syndicate,82.0383057101976
Alpha Blondy,82.01151182828477
Willie Bobo,81.97039740111362
Red House Painters,81.89762144796865
Clifford Brown,81.64887081815955
The Hondells,81.54981838841037
Bill Cosby,81.33546733310764
Gorilla Biscuits,81.22898741297517
Paul Motian,81.16107910389118
Tesla,81.12181188532381
Robert Earl Keen,81.12181188532381
Cherrelle,80.90470991010247
Soul II Soul,80.71715273671258
Frankie Knuckles,80.71379232022164
Bobby Vee,80.70283219145429
Dottie West,80.6492444276286
Shaggy,80.46654202691364
Harold Melvin & the Blue Notes,79.70595672084197
Scientist,79.660578165865
Big Youth,79.47302099247514
Counting Crows,79.14813997334727
J.D. Crowe & the New South,79.12194960768959
Sheb Wooley,79.00524233563189
Djivan Gasparyan,79.00524233563189
Babatunde Olatunji,78.9502261874452
The Last Poets,78.93430632335317
This Mortal Coil,78.72065087556932
Squarepusher,78.63355437716605
UB40,78.610114931427
The West Coast Pop Art Experimental Band,78.52964717474194
Steve Arrington,78.36621907429283
Jesse Belvin,78.06052624448424
Color Me Badd,77.3659891675067
Falco,77.3191162563458
Phoebe Snow,77.26216807602916
Joe Ely,77.18178643029063
Mark Knopfler,76.88766322582173
Voivod,76.88766322582173
Homer & Jethro,76.57822278736234
Stone Temple Pilots,76.45224626255155
Pat Martino,75.75337181820773
Popol Vuh,75.56314983584575
Alphaville,75.21543886755116
David Lee Roth,74.94413963193182
Flipper,74.75383153862332
The Gaylads,74.61977601811257
Oscar Peterson,74.45231801309438
Autechre,74.39940571766395
Kevin Coyne,74.29558462618641
Barrett Strong,74.12386120594202
Loverboy,73.89428589406614
Barrington Levy,73.756956068011
Jodeci,73.75635255175584
Yellowman,73.70672872067628
Ian Hunter,73.61202652967944
McBride & the Ride,73.59680227310628
Blossom Dearie,72.73320060453929
Tiffany,72.54633903866828
Cindy Walker,72.53201849340998
James,72.51954515675544
Melissa Etheridge,72.46595739292977
Gloria Estefan,72.35542144878747
Vincius de Moraes,72.31766743810726
Possessed,72.24885541770841
Was (Not Was),72.19526765388274
Hctor Lavoe,71.8167067796655
Green River,71.79060850527152
blink-182,71.78939549244404
Adam Ant,71.70686644304206
Willie Coln,71.46563539487995
Racer X,71.43953712048598
Aztec Camera,71.22518606518327
Julie Andrews,70.99794284898326
The Seeds,70.98334552044885
Roger Daltrey,70.75261860748805
The Promise Ring,70.16800797808051
Eartha Kitt,70.16183066984797
Nanci Griffith,69.95426043903298
Josef K,69.8772392097854
B.J. Thomas,69.87379268234791
Chico Buarque,69.71302939087087
Gal Costa,69.71302939087087
The Chemical Brothers,69.65617330181794
Spandau Ballet,69.5529617069127
Yaz,69.47258006117418
Marilyn Manson,69.31181676969716
Tygers of Pan Tang,69.30570543328757
The Tubes,69.27891155137473
REO Speedwagon,69.14760695078262
Rosemary Clooney,69.08457355349715
Annette Peacock,68.98409273938694
New Model Army,68.85081893734161
Karla Bonoff,68.41600549032661
Brian McKnight,68.36852906291053
Adolescents,68.36577814299187
The J.B.'s,68.17752536208314
The Kingston Trio,68.11306358043666
Tinariwen,67.98791287629349
Gerry Mulligan,67.87059610766349
Vic Damone,67.68028801435497
